formula_id,source,vocab_version,token_ids,token_names,decoded_formula,token_len,horizon,valid,invalid_reason,reward,finite_count,coverage,finite_std,scorer_days,scorer_mean_return,scorer_median_return,scorer_hit_rate,scorer_ann_return_proxy,avg_top_k,formula,step,sample_idx
train_000103_006,phase3b_train,phase3a-v1,1 5 17 19 5 13 5 8 5 15 5 18 11 9 8 8,high amount DELAY10 MA10 amount ABS amount ADD amount DELAY1 amount MA5 DIV SUB ADD ADD,(high ADD (MA10(DELAY10(amount)) ADD ((ABS(amount) ADD amount) SUB (DELAY1(amount) DIV MA5(amount))))),16,10,True,,0.005738182816705653,43026,0.9919081540908776,3940518196.8664346,2337.0,0.005738182816705653,0.001820195126561101,0.5233204963628584,0.14460220698098247,3.501925545571245,train_000103_006,103,6
train_000103_007,phase3b_train,phase3a-v1,5 18 0 23 13 4 0 2 5 4 8 8 8 8 8 8,amount MA5 open RET10 ABS volume open low amount volume ADD ADD ADD ADD ADD ADD,(MA5(amount) ADD (ABS(RET10(open)) ADD (volume ADD (open ADD (low ADD (amount ADD volume)))))),16,10,True,,0.005870179906979349,43197,0.9958503354312193,2765982889.163228,2337.0,0.005870179906979349,0.0016222002635046529,0.5207531022678648,0.1479285336558796,3.501925545571245,train_000103_007,103,7
train_000103_008,phase3b_train,phase3a-v1,2 24 4 5 13 0 5 8 4 0 13 8 9 8 8 8,low DECAY volume amount ABS open amount ADD volume open ABS ADD SUB ADD ADD ADD,(DECAY(low) ADD (volume ADD (ABS(amount) ADD ((open ADD amount) SUB (volume ADD ABS(open)))))),16,10,True,,0.005788368625764103,43339,0.9991239597021463,2914866193.6003737,2337.0,0.005788368625764103,0.0018908462399007953,0.5228925973470261,0.1458668893692554,3.501925545571245,train_000103_008,103,8
train_000103_009,phase3b_train,phase3a-v1,2 5 5 19 5 18 4 22 9 0 14 24 8 8 10 8,low amount amount MA10 amount MA5 volume RET5 SUB open SIGN DECAY ADD ADD MUL ADD,(low ADD (amount MUL (MA10(amount) ADD ((MA5(amount) SUB RET5(volume)) ADD DECAY(SIGN(open)))))),16,10,True,,0.005803718650031842,43202,0.9959656038914633,2.87160304511442e+19,2337.0,0.005803718650031842,0.0017985611510791255,0.521181001283697,0.14625370998080242,3.501925545571245,train_000103_009,103,9
train_000103_010,phase3b_train,phase3a-v1,5 2 16 13 10 21 1 5 18 8 8 13 4 2 8 9,amount low DELAY5 ABS MUL STD10 high amount MA5 ADD ADD ABS volume low ADD SUB,(ABS((STD10((amount MUL ABS(DELAY5(low)))) ADD (high ADD MA5(amount)))) SUB (volume ADD low)),16,10,True,,0.005931684244909009,43111,0.993867717915024,3300344165.688798,2337.0,0.005931684244909009,0.0027500789526172797,0.5288831835686778,0.14947844297170704,3.501925545571245,train_000103_010,103,10
train_000103_011,phase3b_train,phase3a-v1,5 19 3 21 0 12 13 5 4 13 17 13 8 8 10 8,amount MA10 close STD10 open NEG ABS amount volume ABS DELAY10 ABS ADD ADD MUL ADD,(MA10(amount) ADD (STD10(close) MUL (ABS(NEG(open)) ADD (amount ADD ABS(DELAY10(ABS(volume))))))),16,10,True,,0.0057797252312131705,43187,0.9956197985107315,1439832619.1958702,2337.0,0.0057797252312131705,0.0019344601340750556,0.5220367993153616,0.14564907582657188,3.501925545571245,train_000103_011,103,11
train_000103_012,phase3b_train,phase3a-v1,5 23 5 0 14 20 0 7 4 2 8 10 8 8 8 8,amount RET10 amount open SIGN MA20 open CONST_1 volume low ADD MUL ADD ADD ADD ADD,(RET10(amount) ADD (amount ADD (MA20(SIGN(open)) ADD (open ADD (CONST_1 MUL (volume ADD low)))))),16,10,True,,0.005807405350788071,43012,0.9915854024021947,1466983199.3206654,2337.0,0.005807405350788071,0.0018857964400075256,0.5228925973470261,0.1463466148398594,3.501925545571245,train_000103_012,103,12
train_000103_013,phase3b_train,phase3a-v1,5 13 3 5 3 17 7 13 5 15 19 8 8 8 9 8,amount ABS close amount close DELAY10 CONST_1 ABS amount DELAY1 MA10 ADD ADD ADD SUB ADD,(ABS(amount) ADD (close SUB (amount ADD (DELAY10(close) ADD (ABS(CONST_1) ADD MA10(DELAY1(amount))))))),16,10,True,,0.0034464601687017775,43187,0.9956197985107315,1307566180.8494787,2337.0,0.0034464601687017775,0.004040404040404066,0.5502781343602909,0.08685079625128479,3.501925545571245,train_000103_013,103,13
train_000103_014,phase3b_train,phase3a-v1,5 5 19 3 8 19 0 8 1 8 2 11 8 4 8 18,amount amount MA10 close ADD MA10 open ADD high ADD low DIV ADD volume ADD MA5,MA5(((amount ADD (((MA10((MA10(amount) ADD close)) ADD open) ADD high) DIV low)) ADD volume)),16,10,True,,0.005791390395621489,42959,0.9903635567236093,1892426854.3571851,2337.0,0.005791390395621489,0.0015055016964994894,0.519469405220368,0.14594303796966152,3.501925545571245,train_000103_014,103,14
train_000103_015,phase3b_train,phase3a-v1,5 1 4 8 5 5 5 4 0 16 11 8 11 10 8 9,amount high volume ADD amount amount amount volume open DELAY5 DIV ADD DIV MUL ADD SUB,(amount SUB ((high ADD volume) ADD (amount MUL (amount DIV (amount ADD (volume DIV DELAY5(open))))))),16,10,True,,0.005059994211865409,43285,0.9978790603315121,4648073.696893906,2337.0,0.005059994211865409,0.0018127883981542414,0.5190415062045357,0.12751185413900828,3.501925545571245,train_000103_015,103,15
train_000103_016,phase3b_train,phase3a-v1,5 13 13 21 4 16 24 18 3 2 11 0 8 10 9 24,amount ABS ABS STD10 volume DELAY5 DECAY MA5 close low DIV open ADD MUL SUB DECAY,DECAY((STD10(ABS(ABS(amount))) SUB (MA5(DECAY(DELAY5(volume))) MUL ((close DIV low) ADD open)))),16,10,True,,0.0036759064877559286,43130,0.994305738063951,554775643.1704208,2337.0,0.0036759064877559286,0.0016679971702460161,0.5181857081728712,0.0926328434914494,3.501925545571245,train_000103_016,103,16
train_000103_017,phase3b_train,phase3a-v1,5 7 8 5 4 18 15 7 13 8 3 3 8 8 10 8,amount CONST_1 ADD amount volume MA5 DELAY1 CONST_1 ABS ADD close close ADD ADD MUL ADD,((amount ADD CONST_1) ADD (amount MUL ((DELAY1(MA5(volume)) ADD ABS(CONST_1)) ADD (close ADD close)))),16,10,True,,0.005869865521587554,43282,0.9978098992553658,5.788912132120707e+16,2337.0,0.005869865521587554,0.001685402251521223,0.5241762943945228,0.14792061114400634,3.501925545571245,train_000103_017,103,17
train_000103_018,phase3b_train,phase3a-v1,5 2 1 5 5 4 20 2 13 14 8 9 8 8 8 8,amount low high amount amount volume MA20 low ABS SIGN ADD SUB ADD ADD ADD ADD,(amount ADD (low ADD (high ADD (amount ADD (amount SUB (MA20(volume) ADD SIGN(ABS(low)))))))),16,10,True,,0.005772887419908692,43016,0.9916776171703898,4379471697.225713,2337.0,0.005772887419908692,0.001820195126561101,0.5220367993153616,0.14547676298169904,3.501925545571245,train_000103_018,103,18
train_000103_019,phase3b_train,phase3a-v1,5 15 2 21 14 5 2 8 8 5 5 14 13 8 8 8,amount DELAY1 low STD10 SIGN amount low ADD ADD amount amount SIGN ABS ADD ADD ADD,(DELAY1(amount) ADD ((SIGN(STD10(low)) ADD (amount ADD low)) ADD (amount ADD ABS(SIGN(amount))))),16,10,True,,0.005890999554388805,43206,0.9960578186596584,4254667174.3195624,2337.0,0.005890999554388805,0.0018908462399007953,0.5246041934103551,0.14845318877059788,3.501925545571245,train_000103_019,103,19
train_000103_020,phase3b_train,phase3a-v1,5 5 4 13 12 7 0 0 5 8 14 8 9 11 8 8,amount amount volume ABS NEG CONST_1 open open amount ADD SIGN ADD SUB DIV ADD ADD,(amount ADD (amount ADD (NEG(ABS(volume)) DIV (CONST_1 SUB (open ADD SIGN((open ADD amount))))))),16,10,True,,0.005787087855613682,43377,1.0,2917187291.981495,2337.0,0.005787087855613682,0.0018908462399007953,0.5228925973470261,0.1458346139614648,3.501925545571245,train_000103_020,103,20
train_000103_021,phase3b_train,phase3a-v1,5 5 16 5 4 1 20 20 7 17 21 9 8 8 10 8,amount amount DELAY5 amount volume high MA20 MA20 CONST_1 DELAY10 STD10 SUB ADD ADD MUL ADD,(amount ADD (DELAY5(amount) MUL (amount ADD (volume ADD (MA20(MA20(high)) SUB STD10(DELAY10(CONST_1))))))),16,10,True,,0.005680205741004354,42655,0.9833552343407796,1.286573976859697e+19,2337.0,0.005680205741004354,0.0018473067129753107,0.5237483953786907,0.14314118467330972,3.501925545571245,train_000103_021,103,21
train_000103_022,phase3b_train,phase3a-v1,5 5 2 8 11 13 0 0 15 9 19 4 13 13 8 8,amount amount low ADD DIV ABS open open DELAY1 SUB MA10 volume ABS ABS ADD ADD,(ABS((amount DIV (amount ADD low))) ADD (MA10((open SUB DELAY1(open))) ADD ABS(ABS(volume)))),16,10,True,,0.005109722894886882,43187,0.9956197985107315,7487415.506685016,2337.0,0.005109722894886882,0.0009448223733937999,0.5121951219512195,0.12876501695114945,3.501925545571245,train_000103_022,103,22
train_000103_023,phase3b_train,phase3a-v1,5 5 16 13 13 0 13 0 2 8 24 20 8 8 13 8,amount amount DELAY5 ABS ABS open ABS open low ADD DECAY MA20 ADD ADD ABS ADD,(amount ADD ABS((ABS(ABS(DELAY5(amount))) ADD (ABS(open) ADD MA20(DECAY((open ADD low))))))),16,10,True,,0.005807018109671664,42978,0.9908015768725361,2726676723.8077817,2337.0,0.005807018109671664,0.001820195126561101,0.5228925973470261,0.14633685636372593,3.501925545571245,train_000103_023,103,23
train_000103_024,phase3b_train,phase3a-v1,0 13 2 1 18 0 5 5 3 19 8 10 8 11 8 8,open ABS low high MA5 open amount amount close MA10 ADD MUL ADD DIV ADD ADD,(ABS(open) ADD (low ADD (MA5(high) DIV (open ADD (amount MUL (amount ADD MA10(close))))))),16,10,True,,0.001263702658186377,43206,0.9960578186596584,2.921982356122802,2337.0,0.001263702658186377,0.002516991290059889,0.5293110825845101,0.0318453069862967,3.501925545571245,train_000103_024,103,24
train_000103_025,phase3b_train,phase3a-v1,5 5 16 5 13 0 2 18 24 9 5 8 8 9 20 8,amount amount DELAY5 amount ABS open low MA5 DECAY SUB amount ADD ADD SUB MA20 ADD,(amount ADD MA20((DELAY5(amount) SUB (ABS(amount) ADD ((open SUB DECAY(MA5(low))) ADD amount))))),16,10,True,,0.0037075856215023134,42902,0.9890494962768287,762412310.296839,2337.0,0.0037075856215023134,0.0021432746638955593,0.5263157894736842,0.0934311576618583,3.501925545571245,train_000103_025,103,25
train_000103_026,phase3b_train,phase3a-v1,5 2 24 4 12 9 17 13 4 9 9 4 6 16 8 8,amount low DECAY volume NEG SUB DELAY10 ABS volume SUB SUB volume CONST_0 DELAY5 ADD ADD,((amount SUB (ABS(DELAY10((DECAY(low) SUB NEG(volume)))) SUB volume)) ADD (volume ADD DELAY5(CONST_0))),16,10,True,,0.005823237093358385,43167,0.9951587246697559,1466961580.9353166,2337.0,0.005823237093358385,0.0019139877476686273,0.5233204963628584,0.1467455747526313,3.501925545571245,train_000103_026,103,26
train_000103_027,phase3b_train,phase3a-v1,5 14 2 0 5 8 8 24 20 24 10 17 2 8 5 8,amount SIGN low open amount ADD ADD DECAY MA20 DECAY MUL DELAY10 low ADD amount ADD,((DELAY10((SIGN(amount) MUL DECAY(MA20(DECAY((low ADD (open ADD amount))))))) ADD low) ADD amount),16,10,True,,0.005905909762926511,42768,0.985960301542292,2495322999.5675607,2337.0,0.005905909762926511,0.002014037300159588,0.5271715875053488,0.1488289260257481,3.501925545571245,train_000103_027,103,27
train_000103_028,phase3b_train,phase3a-v1,5 17 16 20 5 4 8 24 8 2 14 3 19 18 8 8,amount DELAY10 DELAY5 MA20 amount volume ADD DECAY ADD low SIGN close MA10 MA5 ADD ADD,((MA20(DELAY5(DELAY10(amount))) ADD DECAY((amount ADD volume))) ADD (SIGN(low) ADD MA5(MA10(close)))),16,10,True,,0.005890054255786202,42733,0.9851534223205847,2450099693.2559433,2337.0,0.005890054255786202,0.0022597707456862848,0.5288831835686778,0.1484293672458123,3.501925545571245,train_000103_028,103,28
train_000103_029,phase3b_train,phase3a-v1,3 5 1 2 0 17 2 24 0 8 16 8 8 8 10 8,close amount high low open DELAY10 low DECAY open ADD DELAY5 ADD ADD ADD MUL ADD,(close ADD (amount MUL (high ADD (low ADD (DELAY10(open) ADD DELAY5((DECAY(low) ADD open))))))),16,10,True,,0.0037373994098778957,43199,0.9958964428153169,27671689089.81293,2337.0,0.0037373994098778957,0.002989845405142716,0.5344458707744972,0.09418246512892298,3.501925545571245,train_000103_029,103,29
train_000103_030,phase3b_train,phase3a-v1,0 4 21 0 16 0 2 20 8 5 5 8 8 8 8 8,open volume STD10 open DELAY5 open low MA20 ADD amount amount ADD ADD ADD ADD ADD,(open ADD (STD10(volume) ADD (DELAY5(open) ADD ((open ADD MA20(low)) ADD (amount ADD amount))))),16,10,True,,0.005794775160320541,43016,0.9916776171703898,2924094830.621495,2337.0,0.005794775160320541,0.001820195126561101,0.5220367993153616,0.14602833404007762,3.501925545571245,train_000103_030,103,30
train_000103_031,phase3b_train,phase3a-v1,5 5 2 20 18 16 20 24 8 8 5 8 0 0 10 8,amount amount low MA20 MA5 DELAY5 MA20 DECAY ADD ADD amount ADD open open MUL ADD,(((amount ADD (amount ADD DECAY(MA20(DELAY5(MA5(MA20(low))))))) ADD amount) ADD (open MUL open)),16,10,True,,0.005738512832334626,42454,0.9787214422389746,4405473079.243318,2337.0,0.005738512832334626,0.0017985611510791255,0.5220367993153616,0.14461052337483257,3.501925545571245,train_000103_031,103,31
train_000103_032,phase3b_train,phase3a-v1,5 5 3 5 20 23 13 20 8 5 24 5 8 8 8 8,amount amount close amount MA20 RET10 ABS MA20 ADD amount DECAY amount ADD ADD ADD ADD,(amount ADD (amount ADD ((close ADD MA20(ABS(RET10(MA20(amount))))) ADD (DECAY(amount) ADD amount)))),16,10,True,,0.005855258285407454,42465,0.9789750328515112,5760752412.748642,2337.0,0.005855258285407454,0.0017985611510791255,0.5216089002995293,0.14755250879226783,3.501925545571245,train_000103_032,103,32
train_000103_033,phase3b_train,phase3a-v1,5 5 10 1 8 18 16 0 17 21 5 1 15 9 8 8,amount amount MUL high ADD MA5 DELAY5 open DELAY10 STD10 amount high DELAY1 SUB ADD ADD,(DELAY5(MA5(((amount MUL amount) ADD high))) ADD (STD10(DELAY10(open)) ADD (amount SUB DELAY1(high)))),16,10,True,,0.005811292855430982,43022,0.9918159393226825,1.8390315902941364e+19,2337.0,0.005811292855430982,0.0022103655327193974,0.5258878904578519,0.14644457995686075,3.501925545571245,train_000103_033,103,33
train_000103_034,phase3b_train,phase3a-v1,0 5 2 8 5 13 24 13 21 5 2 20 9 8 9 11,open amount low ADD amount ABS DECAY ABS STD10 amount low MA20 SUB ADD SUB DIV,(open DIV ((amount ADD low) SUB (STD10(ABS(DECAY(ABS(amount)))) ADD (amount SUB MA20(low))))),16,10,True,,0.0049225601621545574,43016,0.9916776171703898,4.8889565639424616e-06,2337.0,0.0049225601621545574,0.0008954298565304608,0.5156183140778776,0.12404851608629486,3.501925545571245,train_000103_034,103,34
train_000103_035,phase3b_train,phase3a-v1,5 5 12 5 13 3 8 18 0 4 8 11 9 5 8 8,amount amount NEG amount ABS close ADD MA5 open volume ADD DIV SUB amount ADD ADD,(amount ADD ((NEG(amount) SUB (MA5((ABS(amount) ADD close)) DIV (open ADD volume))) ADD amount)),16,10,True,,0.005784326602222658,43301,0.9982479194042926,1457965305.3719716,2337.0,0.005784326602222658,0.0018908462399007953,0.5228925973470261,0.145765030376011,3.501925545571245,train_000103_035,103,35
train_000103_036,phase3b_train,phase3a-v1,3 24 13 0 8 19 0 0 0 0 0 8 8 8 8 8,close DECAY ABS open ADD MA10 open open open open open ADD ADD ADD ADD ADD,(MA10((ABS(DECAY(close)) ADD open)) ADD (open ADD (open ADD (open ADD (open ADD open))))),16,10,True,,0.0013470017945148604,43168,0.9951817783618047,10.268009650895065,2337.0,0.0013470017945148604,0.0026126429463861345,0.5310226786478391,0.033944445221774484,3.501925545571245,train_000103_036,103,36
train_000103_037,phase3b_train,phase3a-v1,1 5 5 22 17 1 20 17 2 21 13 13 11 8 8 8,high amount amount RET5 DELAY10 high MA20 DELAY10 low STD10 ABS ABS DIV ADD ADD ADD,(high ADD (amount ADD (DELAY10(RET5(amount)) ADD (DELAY10(MA20(high)) DIV ABS(ABS(STD10(low))))))),16,10,True,,0.005762288185133489,42797,0.9866288586117067,1464041980.8717585,2337.0,0.005762288185133489,0.001820195126561101,0.5220367993153616,0.14520966226536394,3.501925545571245,train_000103_037,103,37
train_000103_038,phase3b_train,phase3a-v1,5 20 0 8 0 13 11 17 2 5 8 3 0 8 8 11,amount MA20 open ADD open ABS DIV DELAY10 low amount ADD close open ADD ADD DIV,(DELAY10(((MA20(amount) ADD open) DIV ABS(open))) DIV ((low ADD amount) ADD (close ADD open))),16,10,True,,0.0038950846043533933,42844,0.9877123821379994,3127971.7558742673,2337.0,0.0038950846043533933,0.002446196763245645,0.5293110825845101,0.09815613202970551,3.501925545571245,train_000103_038,103,38
train_000103_039,phase3b_train,phase3a-v1,5 16 5 20 5 5 5 5 8 24 4 8 8 8 8 8,amount DELAY5 amount MA20 amount amount amount amount ADD DECAY volume ADD ADD ADD ADD ADD,(DELAY5(amount) ADD (MA20(amount) ADD (amount ADD (amount ADD (DECAY((amount ADD amount)) ADD volume))))),16,10,True,,0.00573093865083395,43016,0.9916776171703898,7985618750.590612,2337.0,0.00573093865083395,0.0015948963317384823,0.5198973042362003,0.14441965400101553,3.501925545571245,train_000103_039,103,39
train_000103_040,phase3b_train,phase3a-v1,5 4 23 8 5 13 0 21 8 4 13 3 24 9 8 10,amount volume RET10 ADD amount ABS open STD10 ADD volume ABS close DECAY SUB ADD MUL,((amount ADD RET10(volume)) MUL ((ABS(amount) ADD STD10(open)) ADD (ABS(volume) SUB DECAY(close)))),16,10,True,,0.0058341228952188025,43183,0.9955275837425364,2.403444816804157e+19,2337.0,0.0058341228952188025,0.0018908462399007953,0.5228925973470261,0.14701989695951384,3.501925545571245,train_000103_040,103,40
train_000103_041,phase3b_train,phase3a-v1,5 20 16 2 1 0 5 13 4 20 24 8 8 8 8 8,amount MA20 DELAY5 low high open amount ABS volume MA20 DECAY ADD ADD ADD ADD ADD,(DELAY5(MA20(amount)) ADD (low ADD (high ADD (open ADD (ABS(amount) ADD DECAY(MA20(volume))))))),16,10,True,,0.005729425604408313,42921,0.9894875164257556,2538600693.723939,2337.0,0.005729425604408313,0.0019139008825947434,0.5250320924261874,0.1443815252310895,3.501925545571245,train_000103_041,103,41
train_000103_042,phase3b_train,phase3a-v1,1 5 8 13 4 2 24 4 3 4 9 23 8 8 8 8,high amount ADD ABS volume low DECAY volume close volume SUB RET10 ADD ADD ADD ADD,(ABS((high ADD amount)) ADD (volume ADD (DECAY(low) ADD (volume ADD RET10((close SUB volume)))))),16,10,True,,0.0058343208751168545,43201,0.9959425501994145,1470454510.5046093,2337.0,0.0058343208751168545,0.0019139877476686273,0.5237483953786907,0.14702488605294473,3.501925545571245,train_000103_042,103,42
train_000103_043,phase3b_train,phase3a-v1,5 4 13 5 8 13 13 18 8 3 24 11,amount volume ABS amount ADD ABS ABS MA5 ADD close DECAY DIV,((amount ADD MA5(ABS(ABS((ABS(volume) ADD amount))))) DIV DECAY(close)),12,10,True,,0.005314955271749709,43301,0.9982479194042926,1460930971.0783904,2337.0,0.005314955271749709,0.0016022787965105738,0.5186136071887034,0.1339368728480927,3.501925545571245,train_000103_043,103,43
train_000103_044,phase3b_train,phase3a-v1,5 5 13 5 8 2 20 8 2 5 4 8 8 8 24 8,amount amount ABS amount ADD low MA20 ADD low amount volume ADD ADD ADD DECAY ADD,(amount ADD DECAY((((ABS(amount) ADD amount) ADD MA20(low)) ADD (low ADD (amount ADD volume))))),16,10,True,,0.00585002379401147,42978,0.9908015768725361,5600790072.179917,2337.0,0.00585002379401147,0.0017985611510791255,0.5224646983311938,0.14742059960908904,3.501925545571245,train_000103_044,103,44
train_000103_045,phase3b_train,phase3a-v1,1 24 12 24 17 4 9 1 11 5 8 0 0 21 8 8,high DECAY NEG DECAY DELAY10 volume SUB high DIV amount ADD open open STD10 ADD ADD,((((DELAY10(DECAY(NEG(DECAY(high)))) SUB volume) DIV high) ADD amount) ADD (open ADD STD10(open))),16,10,True,,0.0058050027314147205,43111,0.993867717915024,1457055642.4296458,2337.0,0.0058050027314147205,0.0018857964400075256,0.5224646983311938,0.14628606883165096,3.501925545571245,train_000103_045,103,45
train_000103_046,phase3b_train,phase3a-v1,5 16 16 0 2 14 19 16 0 5 8 3 10 8 8 8,amount DELAY5 DELAY5 open low SIGN MA10 DELAY5 open amount ADD close MUL ADD ADD ADD,(DELAY5(DELAY5(amount)) ADD (open ADD (DELAY5(MA10(SIGN(low))) ADD ((open ADD amount) MUL close)))),16,10,True,,0.00533901517497437,43119,0.9940521474514143,6556241884.454576,2337.0,0.00533901517497437,0.003228859576798526,0.5323063756953359,0.13454318240935412,3.501925545571245,train_000103_046,103,46
train_000103_047,phase3b_train,phase3a-v1,5 5 4 14 3 18 23 23 4 11 13 18 20 8 11 8,amount amount volume SIGN close MA5 RET10 RET10 volume DIV ABS MA5 MA20 ADD DIV ADD,(amount ADD (amount DIV (SIGN(volume) ADD MA20(MA5(ABS((RET10(RET10(MA5(close))) DIV volume))))))),16,10,True,,0.005564145407159865,33434,0.7707771399589645,2971151683.9640803,2337.0,0.005564145407159865,0.0019224676471707447,0.5246041934103551,0.1402164642604286,3.501925545571245,train_000103_047,103,47
train_000103_048,phase3b_train,phase3a-v1,2 0 5 1 24 15 5 16 5 22 9 8 23 10 8 8,low open amount high DECAY DELAY1 amount DELAY5 amount RET5 SUB ADD RET10 MUL ADD ADD,(low ADD (open ADD (amount MUL RET10((DELAY1(DECAY(high)) ADD (DELAY5(amount) SUB RET5(amount))))))),16,10,True,,0.0036925927259457507,43094,0.9934758051501948,4058432829.8280997,2337.0,0.0036925927259457507,0.0015642072137107,0.5143346170303809,0.09305333669383292,3.501925545571245,train_000103_048,103,48
train_000103_049,phase3b_train,phase3a-v1,2 13 5 2 10 2 22 14 17 5 13 1 9 9 9 8,low ABS amount low MUL low RET5 SIGN DELAY10 amount ABS high SUB SUB SUB ADD,(ABS(low) ADD ((amount MUL low) SUB (DELAY10(SIGN(RET5(low))) SUB (ABS(amount) SUB high)))),16,10,True,,0.0055499986928258084,43118,0.9940290937593655,6829293772.803584,2337.0,0.0055499986928258084,0.00306450795581234,0.5335900727428327,0.1398599670592104,3.501925545571245,train_000103_049,103,49
train_000103_050,phase3b_train,phase3a-v1,5 13 3 5 13 4 1 24 18 1 17 8 8 8 8 8,amount ABS close amount ABS volume high DECAY MA5 high DELAY10 ADD ADD ADD ADD ADD,(ABS(amount) ADD (close ADD (ABS(amount) ADD (volume ADD (MA5(DECAY(high)) ADD DELAY10(high)))))),16,10,True,,0.005827311134656946,43193,0.9957581206630242,2923935473.3448586,2337.0,0.005827311134656946,0.0018908462399007953,0.5228925973470261,0.14684824059335505,3.501925545571245,train_000103_050,103,50
train_000103_051,phase3b_train,phase3a-v1,5 4 13 5 2 2 2 5 0 8 8 8 8 9 9 10,amount volume ABS amount low low low amount open ADD ADD ADD ADD SUB SUB MUL,(amount MUL (ABS(volume) SUB (amount SUB (low ADD (low ADD (low ADD (amount ADD open))))))),16,10,True,,0.005547480029804065,43377,1.0,9.636479563674741e+16,2337.0,0.005547480029804065,0.0017985611510791255,0.5250320924261874,0.13979649675106245,3.501925545571245,train_000103_051,103,51
train_000103_052,phase3b_train,phase3a-v1,5 22 18 15 17 14 2 1 24 5 0 13 8 9 8 10,amount RET5 MA5 DELAY1 DELAY10 SIGN low high DECAY amount open ABS ADD SUB ADD MUL,(SIGN(DELAY10(DELAY1(MA5(RET5(amount))))) MUL (low ADD (DECAY(high) SUB (amount ADD ABS(open))))),16,10,True,,0.004616573701876662,42993,0.9911473822532678,1680024374.132172,2337.0,0.004616573701876662,0.003424359363931845,0.5314505776636713,0.11633765728729188,3.501925545571245,train_000103_052,103,52
train_000103_053,phase3b_train,phase3a-v1,5 0 2 10 24 8 5 2 3 19 5 8 8 23 8 8,amount open low MUL DECAY ADD amount low close MA10 amount ADD ADD RET10 ADD ADD,((amount ADD DECAY((open MUL low))) ADD (amount ADD RET10((low ADD (MA10(close) ADD amount))))),16,10,True,,0.005781181866411138,43016,0.9916776171703898,2922411707.2891946,2337.0,0.005781181866411138,0.001820195126561101,0.5220367993153616,0.14568578303356067,3.501925545571245,train_000103_053,103,53
train_000103_054,phase3b_train,phase3a-v1,1 3 0 13 12 20 17 16 24 4 8 13 7 10 8 9,high close open ABS NEG MA20 DELAY10 DELAY5 DECAY volume ADD ABS CONST_1 MUL ADD SUB,(high SUB (close ADD (ABS((DECAY(DELAY5(DELAY10(MA20(NEG(ABS(open)))))) ADD volume)) MUL CONST_1))),16,10,True,,0.003702149160206406,42721,0.9848767780159993,7514865.5290074535,2337.0,0.003702149160206406,0.005647344368428231,0.5626872058194267,0.09329415883720142,3.501925545571245,train_000103_054,103,54
train_000103_055,phase3b_train,phase3a-v1,4 13 13 5 20 24 14 16 23 8 17 20 1 11 0 8,volume ABS ABS amount MA20 DECAY SIGN DELAY5 RET10 ADD DELAY10 MA20 high DIV open ADD,((MA20(DELAY10((ABS(ABS(volume)) ADD RET10(DELAY5(SIGN(DECAY(MA20(amount)))))))) DIV high) ADD open),16,10,True,,0.004898668891602733,42160,0.9719436567766327,7700690.408754282,2337.0,0.004898668891602733,0.00028617216117216016,0.504920838682071,0.12344645606838886,3.501925545571245,train_000103_055,103,55
train_000103_056,phase3b_train,phase3a-v1,5 5 21 13 13 5 5 16 16 13 5 18 8 8 8 8,amount amount STD10 ABS ABS amount amount DELAY5 DELAY5 ABS amount MA5 ADD ADD ADD ADD,(amount ADD (ABS(ABS(STD10(amount))) ADD (amount ADD (ABS(DELAY5(DELAY5(amount))) ADD MA5(amount))))),16,10,True,,0.005679355926312441,43187,0.9956197985107315,5802118650.893508,2337.0,0.005679355926312441,0.0019139008825947434,0.5216089002995293,0.14311976934307352,3.501925545571245,train_000103_056,103,56
train_000103_057,phase3b_train,phase3a-v1,5 13 18 2 0 0 0 19 18 2 9 19 9 9 9 9,amount ABS MA5 low open open open MA10 MA5 low SUB MA10 SUB SUB SUB SUB,(MA5(ABS(amount)) SUB (low SUB (open SUB (open SUB MA10((MA5(MA10(open)) SUB low)))))),16,10,True,,0.005739799893433027,42959,0.9903635567236093,1358747472.6892905,2337.0,0.005739799893433027,0.0016222002635046529,0.5203252032520326,0.14464295731451227,3.501925545571245,train_000103_057,103,57
train_000103_058,phase3b_train,phase3a-v1,5 22 7 5 21 21 1 21 21 13 22 8 19 13 8 8,amount RET5 CONST_1 amount STD10 STD10 high STD10 STD10 ABS RET5 ADD MA10 ABS ADD ADD,(RET5(amount) ADD (CONST_1 ADD ABS(MA10((STD10(STD10(amount)) ADD RET5(ABS(STD10(STD10(high))))))))),16,10,True,,0.0044503525983614865,42765,0.9858911404661457,177715788.09137955,2337.0,0.0044503525983614865,0.001266239029418914,0.5164741121095422,0.11214888547870946,3.501925545571245,train_000103_058,103,58
train_000103_059,phase3b_train,phase3a-v1,5 24 7 5 13 19 14 12 0 3 13 22 9 8 8 8,amount DECAY CONST_1 amount ABS MA10 SIGN NEG open close ABS RET5 SUB ADD ADD ADD,(DECAY(amount) ADD (CONST_1 ADD (NEG(SIGN(MA10(ABS(amount)))) ADD (open SUB RET5(ABS(close)))))),16,10,True,,0.0058400695847865836,43206,0.9960578186596584,1389961596.382361,2337.0,0.0058400695847865836,0.0018857964400075256,0.5228925973470261,0.14716975353662193,3.501925545571245,train_000103_059,103,59
